"","day","temp","dewp","NUM_COLLISIONS"
"1312",2,37.6,28.7,-0.00548241849468314
"1313",3,40.4,32.9,0.0168961084602201
"1314",4,41.6,40.3,-0.162132107179006
"1315",5,46.8,46.8,-0.531377801934909
"1316",1,37.7,31.2,-0.732784544529038
"1317",2,35.3,32.5,-0.855866442781006
"1318",3,47.3,46.9,-0.822298652348651
"1319",4,39.9,24,-1.07965171233004
"1320",5,38,25.2,-1.25867992796926
"1321",1,36.3,20.4,-0.0278609454495864
"1322",2,37.7,31.7,0.453277384080833
"1323",3,37.9,33,-0.173321370656457
"1324",4,42.8,38.5,-0.195699897611361
"1325",5,47.7,45.3,1.42674330661912
"1326",1,44.7,44.7,1.2700936179348
"1327",2,45.6,41.3,-0.307592532385877
"1328",3,41.9,34.1,0.386141803216123
"1329",4,41.8,40.6,0.878469396223995
"1330",5,43.2,33.2,0.889658659701446
"1331",1,46.4,33.6,0.531602228422995
"1332",2,44.7,41.7,0.486845174513188
"1333",3,49.2,48.2,-0.0166716819721348
"1334",4,50,48.9,1.13582245620538
"1335",5,48.8,46.9,0.699441180584769
"1336",1,46.2,40.4,0.319006222351414
"1337",2,48.4,43.7,0.956794240566156
"1338",3,54.5,45.7,1.84074605528483
"1339",4,54,48.6,1.81836752832993
"1340",5,53.3,51.3,1.06868687534067
"1341",1,53,49.7,0.755387497972027
"1342",2,48.4,46.3,1.21414730054754
"1343",3,51.2,50.1,0.934415713611253
"1344",4,51,50.2,0.397331066693575
"1345",1,50.5,49.6,0.688251917107317
"1346",2,53.9,53.4,1.68409636660051
"1347",3,55.3,53.8,0.654684126674962
"1348",4,54.1,54.1,1.16939024663774
"1349",5,52.2,49.1,-0.128564316746651
"1350",1,60.9,51,-0.0166716819721348
"1351",2,54.6,49.5,0.688251917107317
"1352",3,57.3,55.7,1.13582245620538
"1353",4,56.3,49.7,1.5945822587809
"1354",5,56.5,53.6,1.91907089962699
"1355",1,53.4,52.6,-2.45593112005659
"1356",3,59.2,54.2,0.900847923178898
"1357",4,55.1,54.6,0.788955288404382
"1358",5,58.6,58.4,1.38198625270932
"1359",1,51,50.1,0.788955288404382
"1360",2,54.5,51.3,0.677062653629866
"1361",3,54.8,50.8,0.263059904964156
"1362",4,51.5,48,0.733008971017124
"1363",5,54.8,51.9,1.44912183357403
"1364",1,56.2,45.3,0.654684126674962
"1365",2,55.3,48.6,1.03511908490832
"1366",3,59.4,57,0.878469396223995
"1367",5,59,54,1.12463319272793
"1368",3,62.8,58.8,0.788955288404382
"1369",5,61.1,56.4,1.12463319272793
"1370",1,63.8,60.8,1.18057951011519
"1371",2,60.7,55.3,1.50506815096129
"1372",3,62.7,59.1,-0.978948341032974
"1373",4,64.1,62.6,1.22533656402499
"1374",1,68.4,64.9,1.02392982143087
"1375",2,66.9,66.2,0.565170018855349
"1376",3,71.7,70.5,-2.47830964701149
"1377",4,71.7,71,1.03511908490832
"1378",5,70.6,69.3,0.296627695396511
"1379",1,60.9,53.6,0.49803443799064
"1380",2,67.2,64.7,1.11344392925048
"1381",3,68.3,65.1,-0.00548241849468314
"1382",4,68.2,59.5,0.162356533667091
"1383",5,64.8,55.1,1.10225466577303
"1384",1,68.7,67.9,1.02392982143087
"1385",2,70.5,69,0.587548545810253
"1386",3,71.2,66.7,0.677062653629866
"1387",4,67.9,57.5,1.2477150909799
"1388",5,64.3,56.7,0.811333815359285
"1389",1,69.9,68.1,-0.150942843701554
"1390",2,69.2,68.1,0.296627695396511
"1391",3,69.8,68.7,0.330195485828865
"1392",4,69.8,69.4,-0.240456951521167
"1393",5,70.6,70.1,1.40436477966422
"1394",1,71.3,66.7,-0.531377801934909
"1395",2,68.9,65.8,0.912037186656349
"1396",3,69.2,67.6,0.36376327626122
"1397",4,73.7,72.5,1.05749761186322
"1398",5,73.7,72.6,1.35960772575441
"1399",1,74.8,73.4,0.0504638988925749
"1400",2,75.8,74.1,0.341384749306317
"1401",3,74.6,73.6,0.319006222351414
"1402",4,74.9,73.5,0.912037186656349
"1403",5,76.9,68.4,0.889658659701446
"1404",1,69.1,68.1,-0.117375053269199
"1405",2,72.8,71.4,0.822523078836736
"1406",3,74.1,70.4,0.195924324099446
"1407",4,77.2,71.4,0.218302851054349
"1408",5,74.9,72.1,0.84490160579164
"1409",1,66.7,66,-0.732784544529038
"1410",2,66.7,65.5,-0.531377801934909
"1411",3,68.1,67.4,-0.318781795863328
"1412",4,70,61.6,-0.195699897611361
"1413",5,67.1,61.5,0.598737809287704
"1414",1,73.1,69.6,0.263059904964156
"1415",2,73,71.2,0.979172767521059
"1416",3,75.3,72.7,0.643494863197511
"1417",4,76.2,72.4,1.21414730054754
"1418",5,69.9,63.6,-0.0502394724044896
"1419",1,69.9,69.1,-1.05727318537514
"1420",2,75.7,70.6,1.77361047442012
"1421",3,69.2,64.7,1.57220373182599
"1422",5,71.1,64.3,0.486845174513188
"1423",1,62.3,55.4,0.251870641486704
"1424",2,68.9,67.5,-0.934191287123167
"1425",3,71,69.6,1.74004268398777
"1426",4,66.1,63.8,1.01274055795341
"1427",5,64.9,60.7,0.632305599720059
"1428",1,65.6,62.6,0.509223701468091
"1429",2,71,69.2,1.25890435445735
"1430",3,66.5,63.8,-1.21392287405946
"1431",4,63.7,57.9,0.352574012783769
"1432",5,60.6,54.6,0.979172767521059
"1433",1,57.4,50.3,-0.374728113250587
"1434",2,60.5,55.1,0.979172767521059
"1435",3,69.4,67.3,1.42674330661912
"1436",4,66.3,62.6,0.49803443799064
"1437",5,60.5,58.5,0.945604977088704
"1438",1,62,56.1,-0.497810011502554
"1439",2,64.7,62.1,-0.162132107179006
"1440",3,64.4,62.3,1.68409636660051
"1441",4,60,57.1,1.00155129447596
"1442",5,62.2,57,1.88550310919464
"1443",1,60.7,55.7,-1.41532961665359
"1444",2,63.1,59,0.00570684498276848
"1445",3,66.2,64.9,0.900847923178898
"1446",4,67.2,65.9,1.2700936179348
"1447",1,57.1,51.9,0.721819707539672
"1448",2,57.1,44.8,0.677062653629866
"1449",3,55.6,40.7,0.800144551881833
"1450",4,45.6,23.6,1.20295803707009
"1451",5,49.2,33.4,1.78479973789758
"1452",1,43.3,24.9,0.251870641486704
"1453",2,51.5,43.7,0.598737809287704
"1454",3,48.8,41.3,1.02392982143087
"1455",4,45.3,32.4,1.51625741443874
"1456",5,39.8,25.4,1.33722919879951
"1457",1,54.9,48.9,0.766576761449478
"1458",2,47.9,35.4,1.04630834838577
"1459",3,45.9,35.8,0.207113587576898
"1460",4,58,54.7,0.766576761449478
"1461",5,60,57.8,1.32603993532206
"1462",1,47.5,41.9,1.47150036052893
"1463",2,56.8,56.2,0.576359282332801
"1464",3,57.9,52.2,0.766576761449478
"1465",4,52.1,38.7,0.0392746354151233
"1466",1,41.7,24.7,-1.46008667056339
"1467",2,51.9,46.5,1.41555404314167
"1468",3,39.3,20.6,0.677062653629866
"1469",5,42.8,39.1,1.03511908490832
"1470",1,46.7,41,0.77776602492693
"1471",2,48.2,46.3,0.755387497972027
"1472",3,39.9,28.6,1.16939024663774
"1473",4,24.9,4.8,-2.41117406614678
"1474",5,23,11.1,-1.69506120358988
"1475",1,45.4,42.8,1.2924721448897
"1476",2,46.9,42.2,-0.206889161088812
"1477",3,41,30.4,-0.60970264627707
"1478",4,41.3,29,0.207113587576898
"1479",5,38.4,30.1,1.2924721448897
"1480",1,51,49,0.77776602492693
"1481",2,40.6,28.1,0.632305599720059
"1482",3,31.6,20.6,0.274249168441607
"1483",4,34.9,20.5,0.598737809287704
"1484",5,38,22.5,0.867280132746543
"1485",1,35.5,23.8,0.263059904964156
"1486",2,32,22.9,0.889658659701446
"1487",3,32.3,22.3,0.0392746354151233
"1488",4,30.9,18.7,0.654684126674962
"1489",1,42.2,39.7,0.688251917107317
"1490",2,33.3,18.2,1.15820098316029
"1491",3,29.8,16.2,1.35960772575441
"1492",5,50.4,49.1,1.72885342051032
"1493",1,35.2,29.1,-0.531377801934909
"1494",3,31.8,12.5,-1.26986919144672
"1495",4,34.7,23,-0.508999274980006
"1496",5,41.8,36.7,0.598737809287704
"1497",1,32,23.7,-0.0614287358819412
"1498",2,47.4,41.6,-1.90172014192705
"1499",3,35,23.4,-1.01006886266733
"1500",4,39.4,32.9,-0.98564006049583
"1501",5,39,30.2,0.162513641564634
"1502",1,27.4,11.7,-0.0207023747216102
"1503",2,36.3,30.8,-0.167275187750606
"1504",3,44.4,39.6,-0.863496049638334
"1505",4,34.9,21.2,-0.0573455779788591
"1506",5,28.6,13.4,0.724376091509117
"1507",1,32.8,22.5,1.44502575556834
"1508",2,29.4,18.7,0.406801663279627
"1509",3,31.3,23.1,-0.0695599790646087
"1510",4,29.4,15,0.0159408285356387
"1511",5,33.2,28.1,0.138084839393135
"1512",1,13.7,6.3,-2.1093649603848
"1513",2,15.8,-2.3,0.516731273051373
"1514",3,31.6,23.8,-0.387134407294099
"1515",4,46.5,44.7,0.0892272350501364
"1516",5,37,28.5,0.993092915395608
"1517",1,35.7,27.3,-0.240561594265103
"1518",2,33.8,23.7,1.17630893168185
"1519",3,36.8,29.5,0.553374476308622
"1520",4,15.7,1.9,0.199156844821883
"1521",5,17.6,-1.7,0.809876899109364
"1522",1,39.7,36.7,0.809876899109364
"1523",2,43,42.1,-0.179489588836355
"1524",3,39.1,31.5,0.370158460022378
"1525",4,39.1,37.9,0.0403696307071379
"1526",5,40.6,39.4,0.93202090996686
"1527",1,30.7,14.4,-0.203918391007855
"1528",2,29.4,19.8,1.24959533819635
"1529",3,41.1,37,0.663304086080369
"1530",4,35.5,19.5,0.968664113224109
"1531",5,39.8,36,0.382372861108127
"1532",1,32.8,30.3,-2.18265136689929
"1533",2,25.9,12.6,-0.704708835523589
"1534",3,26.7,10.2,0.370158460022378
"1535",4,36.8,32.9,0.150299240478884
"1536",5,38.3,26.1,-0.472635214894346
"1537",1,38.7,25.2,1.4083825523111
"1538",2,29.2,6.8,1.04195051973861
"1539",3,21.6,-0.8,-0.68028003335209
"1540",4,26,18.6,1.39616815122535
"1541",5,26.7,18.2,1.54274096425434
"1542",1,37.9,34,-0.99785446158158
"1543",2,28.2,11.9,0.663304086080369
"1544",3,25.4,6,0.0525840317928875
"1545",4,22.1,1.6,-0.35049120403685
"1546",5,27.2,10.7,0.822091300195114
"1547",1,41.7,38.1,0.736590492594866
"1548",2,38.6,22.9,0.0159408285356387
"1549",3,34.5,22.8,-0.277204797522352
"1550",4,39,33.6,0.321300855679379
"1551",5,45.3,42.3,1.07859372299586
"1552",1,34.5,15.3,-0.118417583407607
"1553",2,35.2,22.6,-0.240561594265103
"1554",3,36.9,27.1,-0.00848797363586059
"1555",4,40.7,32.6,0.480088069794124
"1556",5,42.3,39.4,1.62824177185459
"1557",1,42.5,32.5,-0.716923236609339
"1558",2,36.9,20.9,0.30908645459363
"1559",3,34.4,16.2,-0.277204797522352
"1560",4,36.3,27.9,0.724376091509117
"1561",5,44.4,40.2,-0.264990396436603
"1562",1,41.8,26.6,0.211371245907633
"1563",2,37.1,22.5,-0.387134407294099
"1564",3,43.7,38.8,0.345729657850878
"1565",4,44.5,26,0.919806508881111
"1566",5,39.4,18.1,1.42059695339685
"1567",1,46.2,45.3,0.113656037221636
"1568",2,41.4,38.2,-0.582564824666093
"1569",3,41.8,34.8,0.590017679565871
"1570",4,40.3,24,-0.582564824666093
"1571",5,43.8,35.3,1.2618097392821
"1572",1,52,51.1,0.883163305623862
"1573",2,47.1,32.1,0.651089684994619
"1574",3,47.5,30.3,0.431230465451126
"1575",4,43.7,38.7,-0.545921621408844
"1576",5,53.7,50.7,-0.411563209465598
"1577",1,52.1,51.5,-0.765780840952337
"1578",2,48.8,46.6,0.0892272350501364
"1579",3,51.5,47.2,-0.851281648552584
"1580",4,47.7,40.9,-0.814638445295336
"1581",5,46.8,44.2,-1.03449766483883
"1582",1,47.8,34.7,-0.240561594265103
"1583",2,45.6,40.5,0.0281552296213883
"1584",3,46.9,39.2,0.174728042650384
"1585",4,49.4,46.5,1.01752171756711
"1586",5,47.3,44.1,0.809876899109364
"1587",1,48.1,44.1,0.553374476308622
"1588",2,48.3,42.8,0.761019294766366
"1589",3,53,44.6,0.785448096937865
"1590",4,47.7,34.1,0.101441636135886
"1591",5,48.4,43.5,0.919806508881111
"1592",1,46.1,39.5,0.345729657850878
"1593",2,44.9,42.3,0.443444866536875
"1594",3,48.5,41.1,1.29845294253935
"1595",4,53.3,47.6,0.699947289337618
"1596",5,52.3,49.6,1.72595698054059
"1597",1,57.2,55,1.27402414036785
"1598",2,58.9,48.6,1.95803060116983
"1599",3,56.7,38.7,1.32288174471085
"1600",4,52.5,45.6,1.67709937619759
"1601",5,59.3,52.2,1.75038578271209
"1602",1,62.1,54.7,-1.74293292781231
"1603",2,51.6,48.8,0.846520102366613
"1604",3,54.6,51.3,0.199156844821883
"1605",4,51.3,48.8,0.492302470879874
"1606",5,58.2,56.1,2.20231862288482
"1607",1,60.4,51,0.907592107795361
"1608",2,58.5,45.3,0.370158460022378
"1609",3,59.8,55,0.858734503452363
"1610",4,62,59.9,1.94581620008408
"1611",5,59.8,55.3,1.82367218922658
"1612",1,59.4,53.6,0.345729657850878
"1613",2,63.7,61.5,1.1885233327676
"1614",3,62.9,51.9,1.2373809371106
"1615",4,56.7,53.8,0.60223208065162
"1616",5,61.7,57.5,2.00688820551283
"1617",1,66,60.9,-0.399348808379848
"1618",2,60.4,58.8,1.66488497511184
"1619",3,62.3,59.6,0.0770128339643868
"1620",4,61,59.3,1.37173934905385
"1621",5,63.2,61.5,2.27560502939932
"1622",1,68.5,57.6,1.78702898596933
"1623",2,61.5,59.5,0.94423531105261
"1624",4,61.4,60.1,1.82367218922658
"1625",5,66.8,62.9,2.05574580985583
"1626",1,66.9,59.9,1.32288174471085
"1627",2,67.9,63.1,0.0770128339643868
"1628",3,70.2,65.1,0.846520102366613
"1629",5,66.1,64.7,-0.521492819237345
"1630",1,64.9,56.7,0.0892272350501364
"1631",2,69,61.7,0.93202090996686
"1632",3,71.5,65.8,-0.387134407294099
"1633",4,66.8,65.7,0.895377706709611
"1634",5,70.8,68.3,1.98245940334133
"1635",1,73.1,63,0.638875283908869
"1636",2,70.3,65.9,0.895377706709611
"1637",3,70.9,69.4,0.553374476308622
"1638",4,71.4,71,0.431230465451126
"1639",5,69.2,67.7,0.993092915395608
"1640",1,76.5,70.8,0.675518487166118
"1641",2,70.4,67.8,-0.387134407294099
"1642",3,66.1,62,0.504516871965624
"1643",4,69.5,61.4,0.248014449164881
"1644",5,67.1,58.9,0.797662498023614
"1645",1,72.8,69.7,0.785448096937865
"1646",2,73,71.1,0.651089684994619
"1647",3,72.9,70.9,0.235800048079132
"1648",4,74.3,70.3,0.406801663279627
"1649",5,71.6,64.1,0.30908645459363
"1650",1,70.2,62.3,0.382372861108127
"1651",2,68.9,65.5,-0.411563209465598
"1652",3,70.2,66.6,0.28465765242213
"1653",4,73.3,69.8,0.748804893680616
"1654",5,73.7,67.3,0.736590492594866
"1655",1,71.2,63.9,0.0159408285356387
"1656",2,71.2,68.7,-1.41314409849707
"1657",3,71.1,68.7,-0.582564824666093
"1658",4,68.6,64.8,-0.301633599693852
"1659",5,66.6,64.4,-0.753566439866588
"1660",1,73.3,72.1,-0.264990396436603
"1661",2,75.5,68.2,-0.130631984493357
"1662",3,70.6,68.5,-0.765780840952337
"1663",4,74.6,72.8,0.0281552296213883
"1664",5,72,65.8,-0.191703989922105
"1665",1,64.3,57.8,-1.10778407135333
"1666",2,60.4,54.5,-0.68028003335209
"1667",3,65.4,61.6,-0.387134407294099
"1668",4,71,68.2,0.0892272350501364
"1669",5,68,63.3,0.553374476308622
"1670",1,64.9,60.9,-1.92614894409855
"1671",2,70,65.8,0.822091300195114
"1672",3,66.6,64.8,0.186942443736133
"1673",4,67.7,60.6,0.528945674137123
"1674",5,59.3,55,0.0770128339643868
"1675",1,63.9,58.4,0.223585646993382
"1676",2,62.8,57.5,0.248014449164881
"1677",3,68.3,64.1,0.480088069794124
"1678",4,65.4,63.4,1.27402414036785
"1679",5,59.6,50.1,1.24959533819635
"1680",1,65.4,58.5,0.431230465451126
"1681",2,61.5,53,0.61444648173737
"1682",3,56,48.7,0.248014449164881
"1683",4,57.3,45.7,0.248014449164881
"1684",5,58.8,50.6,1.2618097392821
"1685",1,68.5,65.6,0.663304086080369
"1686",2,68.6,64.4,0.528945674137123
"1687",3,63.8,54.6,0.235800048079132
"1688",4,64.7,61.4,0.736590492594866
"1689",5,63.5,56.6,1.44502575556834
"1690",1,56.3,48.8,-1.82843373541255
"1691",2,59.4,53.9,-1.59636011478331
"1692",3,67.6,64,1.2618097392821
"1693",4,55.3,47.3,1.2862385414536
"1694",5,57.4,51.3,1.50609776099709
"1695",1,66.9,61.7,-0.118417583407607
"1696",2,61.3,58,-0.753566439866588
"1697",4,54.5,51.8,0.370158460022378
"1698",5,55.5,53.4,0.260228850250631
"1699",1,57.7,55.9,-2.25593777341379
"1700",2,56.7,48.8,-0.435992011637097
"1701",3,51.5,46,0.895377706709611
"1702",4,58.2,50,0.28465765242213
"1703",5,55,42.4,0.60223208065162
"1704",1,55.2,52,-0.313848000779601
"1705",2,56.3,52.8,-0.277204797522352
"1706",3,61.4,57.7,1.02973611865286
"1707",4,55.5,45.3,0.345729657850878
"1708",5,55.9,51.1,0.761019294766366
"1709",1,56,52.3,0.272443251336381
"1710",2,55.1,49.4,0.663304086080369
"1711",3,57.8,54.9,0.125870438307385
"1712",4,62.5,60.2,0.382372861108127
"1713",5,58.7,48.7,2.40996344134256
"1714",1,48.1,30,0.467873668708375
"1715",2,56.6,50.5,-1.76736172998381
"1716",3,51.5,38.9,0.370158460022378
"1717",4,51.4,42.7,1.02973611865286
"1718",5,42.7,31.3,1.1152369262531
"1719",1,51.5,43.4,-1.26657128546807
"1720",2,53.9,50.4,0.125870438307385
"1721",3,29,11.6,0.174728042650384
"1722",4,35,24.6,-0.484849615980096
"1723",5,49.3,42,0.443444866536875
"1724",1,48.4,44.7,1.93360179899833
"1725",2,46.5,43.1,0.541160075222872
"1726",3,44.8,39.8,-0.716923236609339
"1727",4,43.3,36.2,0.761019294766366
"1728",5,48.1,43.4,0.590017679565871
"1729",1,45.4,36.5,0.687732888251868
"1730",2,46.5,42.5,1.43281135448259
"1731",3,48.5,46,-0.289419198608102
"1732",5,40.5,30.5,-1.95057774627005
"1733",1,44.8,41.3,-0.0573455779788591
"1734",2,39.9,36.3,0.431230465451126
"1735",3,36.6,27.4,-0.399348808379848
"1736",4,39.6,30.2,0.150299240478884
"1737",5,38.3,25.4,-0.264990396436603
"1738",1,48.2,43.6,1.86031539248383
"1739",2,53.1,51,1.00530731648136
"1740",3,39.9,36.7,-0.0817743801503583
"1741",4,31.1,19.7,0.174728042650384
"1742",5,38.7,31.8,2.14124661745607
"1743",1,35.4,19.8,-0.802424044209586
"1744",2,37.5,32,1.4083825523111
"1745",3,39.3,35.2,1.42059695339685
"1746",4,24.2,8.3,1.39616815122535
"1747",5,24.2,11.6,1.3839537501396
"1748",1,44.3,38.3,0.101441636135886
"1749",2,42.8,33.7,-0.66806563226634
"1750",4,35.9,30.3,-2.0849361582133
"1751",5,40.1,35,-1.66964652129781
"1752",1,39.6,36.3,-0.814638445295336
"1753",2,44.7,42.6,-1.73071852672656
